Algorithm Name,Function ID,Dimension,Year,Precision,ERT
ga,19,2,2013,0.1,400.066666667
ga,19,2,2013,0.001,12774.2666667
ga,19,2,2013,1e-05,90101.4
ga,19,2,2013,1e-08,inf
ga,19,5,2013,1000.0,1.0
ga,19,5,2013,10,41.0666666667
ga,19,5,2013,0.1,271591.555556
ga,19,5,2013,0.001,inf
ga,19,5,2013,1e-05,inf
ga,19,5,2013,1e-08,inf
ga,19,10,2013,1000.0,1.0
ga,19,10,2013,10,338.133333333
ga,19,10,2013,0.1,inf
ga,19,10,2013,0.001,inf
ga,19,10,2013,1e-05,inf
ga,19,10,2013,1e-08,inf
ga,19,20,2013,1000.0,1.0
ga,19,20,2013,10,1022.73333333
ga,19,20,2013,0.1,inf
ga,19,20,2013,0.001,inf
ga,19,20,2013,1e-05,inf
ga,19,20,2013,1e-08,inf
ga,20,2,2013,1000.0,3.86666666667
ga,20,2,2013,10,8.0
ga,20,2,2013,0.1,2023.46666667
ga,20,2,2013,0.001,23169.0666667
ga,20,2,2013,1e-05,463810.0
ga,20,2,2013,1e-08,inf
ga,20,5,2013,1000.0,95.6666666667
ga,20,5,2013,10,293.933333333
ga,20,5,2013,0.1,382635.666667
ga,20,5,2013,0.001,415148.166667
ga,20,5,2013,1e-05,3599412.0
ga,20,5,2013,1e-08,inf
ga,20,10,2013,1000.0,630.733333333
ga,20,10,2013,10,1194.33333333
ga,20,10,2013,0.1,3299424.0
ga,20,10,2013,0.001,3353105.0
ga,20,10,2013,1e-05,7471756.0
ga,20,10,2013,1e-08,inf
ga,20,20,2013,1000.0,1863.2
ga,20,20,2013,10,2901.93333333
ga,20,20,2013,0.1,inf
ga,20,20,2013,0.001,inf
ga,20,20,2013,1e-05,inf
ga,20,20,2013,1e-08,inf
ga,21,2,2013,1000.0,1.0
ga,21,2,2013,10,1.66666666667
ga,21,2,2013,0.1,283.733333333
ga,21,2,2013,0.001,1027.33333333
ga,21,2,2013,1e-05,4657.0
ga,21,2,2013,1e-08,17806.5333333
ga,21,5,2013,1000.0,1.0
ga,21,5,2013,10,156.266666667
ga,21,5,2013,0.1,222816.625
ga,21,5,2013,0.001,227397.375
ga,21,5,2013,1e-05,240509.25
ga,21,5,2013,1e-08,349571.375
ga,21,10,2013,1000.0,1.0
ga,21,10,2013,10,2181.2
ga,21,10,2013,0.1,1005414.0
ga,21,10,2013,0.001,1016495.0
ga,21,10,2013,1e-05,1058716.2
ga,21,10,2013,1e-08,1269522.0
ga,21,20,2013,1000.0,1.0
ga,21,20,2013,10,3989.26666667
ga,21,20,2013,0.1,4012756.0
ga,21,20,2013,0.001,4045982.66667
ga,21,20,2013,1e-05,4118172.0
ga,21,20,2013,1e-08,4568241.33333
ga,22,2,2013,1000.0,1.0
ga,22,2,2013,10,6.4
ga,22,2,2013,0.1,380.0
ga,22,2,2013,0.001,3648.0
ga,22,2,2013,1e-05,21373.0666667
ga,22,2,2013,1e-08,105331.444444
ga,22,5,2013,1000.0,1.0
ga,22,5,2013,10,417.866666667
ga,22,5,2013,0.1,411566.333333
ga,22,5,2013,0.001,529448.2
ga,22,5,2013,1e-05,848729.25
ga,22,5,2013,1e-08,inf
ga,22,10,2013,1000.0,1.0
ga,22,10,2013,10,37311.1428571
ga,22,10,2013,0.1,inf
ga,22,10,2013,0.001,inf
ga,22,10,2013,1e-05,inf
ga,22,10,2013,1e-08,inf
ga,22,20,2013,1000.0,1.0
ga,22,20,2013,10,367412.818182
ga,22,20,2013,0.1,inf
ga,22,20,2013,0.001,inf
ga,22,20,2013,1e-05,inf
ga,22,20,2013,1e-08,inf
ga,23,2,2013,1000.0,1.0
ga,23,2,2013,10,13.2
ga,23,2,2013,0.1,713040.0
ga,23,2,2013,0.001,inf
ga,23,2,2013,1e-05,inf
ga,23,2,2013,1e-08,inf
ga,23,5,2013,1000.0,1.0
ga,23,5,2013,10,6.8
ga,23,5,2013,0.1,inf
ga,23,5,2013,0.001,inf
ga,23,5,2013,1e-05,inf
ga,23,5,2013,1e-08,inf
ga,23,10,2013,1000.0,1.0
ga,23,10,2013,10,4.66666666667
ga,23,10,2013,0.1,inf
ga,23,10,2013,0.001,inf
ga,23,10,2013,1e-05,inf
ga,23,10,2013,1e-08,inf
ga,23,20,2013,1000.0,1.0
ga,23,20,2013,10,5.2
ga,23,20,2013,0.1,inf
ga,23,20,2013,0.001,inf
ga,23,20,2013,1e-05,inf
ga,23,20,2013,1e-08,inf
ga,24,2,2013,1000.0,1.0
ga,24,2,2013,10,27.5333333333
ga,24,2,2013,0.1,1405354.0
ga,24,2,2013,0.001,inf
ga,24,2,2013,1e-05,inf
ga,24,2,2013,1e-08,inf
ga,24,5,2013,1000.0,1.0
ga,24,5,2013,10,23635.0
ga,24,5,2013,0.1,inf
ga,24,5,2013,0.001,inf
ga,24,5,2013,1e-05,inf
ga,24,5,2013,1e-08,inf
ga,24,10,2013,1000.0,1.0
ga,24,10,2013,10,7136638.0
ga,24,10,2013,0.1,inf
ga,24,10,2013,0.001,inf
ga,24,10,2013,1e-05,inf
ga,24,10,2013,1e-08,inf
ga,24,20,2013,1000.0,1.0
ga,24,20,2013,10,inf
ga,24,20,2013,0.1,inf
ga,24,20,2013,0.001,inf
ga,24,20,2013,1e-05,inf
ga,24,20,2013,1e-08,inf
fpga,1,2,2013,1000.0,1.0
fpga,1,2,2013,10,4.2
fpga,1,2,2013,0.1,356.533333333
fpga,1,2,2013,0.001,5125.2
fpga,1,2,2013,1e-05,29427.8666667
fpga,1,2,2013,1e-08,1497686.0
fpga,1,5,2013,1000.0,1.0
fpga,1,5,2013,10,175.933333333
fpga,1,5,2013,0.1,5498.06666667
fpga,1,5,2013,0.001,40000.4
fpga,1,5,2013,1e-05,889050.0
fpga,1,5,2013,1e-08,inf
fpga,1,10,2013,1000.0,1.0
fpga,1,10,2013,10,2045.2
fpga,1,10,2013,0.1,17955.7333333
fpga,1,10,2013,0.001,148567.333333
fpga,1,10,2013,1e-05,inf
fpga,1,10,2013,1e-08,inf
fpga,1,20,2013,1000.0,1.0
fpga,1,20,2013,10,9588.0
fpga,1,20,2013,0.1,64338.8666667
fpga,1,20,2013,0.001,498429.4
fpga,1,20,2013,1e-05,inf
fpga,1,20,2013,1e-08,inf
fpga,2,2,2013,1000.0,207.666666667
fpga,2,2,2013,10,1708.33333333
fpga,2,2,2013,0.1,15170.7333333
fpga,2,2,2013,0.001,316260.0
fpga,2,2,2013,1e-05,inf
fpga,2,2,2013,1e-08,inf
fpga,2,5,2013,1000.0,3821.6
fpga,2,5,2013,10,26688.2
fpga,2,5,2013,0.1,432919.0
fpga,2,5,2013,0.001,inf
fpga,2,5,2013,1e-05,inf
fpga,2,5,2013,1e-08,inf
fpga,2,10,2013,1000.0,14203.2
fpga,2,10,2013,10,152451.866667
fpga,2,10,2013,0.1,3642615.5
fpga,2,10,2013,0.001,inf
fpga,2,10,2013,1e-05,inf
fpga,2,10,2013,1e-08,inf
fpga,2,20,2013,1000.0,53028.1333333
fpga,2,20,2013,10,678581.071429
fpga,2,20,2013,0.1,inf
fpga,2,20,2013,0.001,inf
fpga,2,20,2013,1e-05,inf
fpga,2,20,2013,1e-08,inf
fpga,3,2,2013,1000.0,1.13333333333
fpga,3,2,2013,10,142.4
fpga,3,2,2013,0.1,8337.4
fpga,3,2,2013,0.001,99622.7
fpga,3,2,2013,1e-05,inf
fpga,3,2,2013,1e-08,inf
fpga,3,5,2013,1000.0,1.26666666667
fpga,3,5,2013,10,3815.46666667
fpga,3,5,2013,0.1,91850.1333333
fpga,3,5,2013,0.001,inf
fpga,3,5,2013,1e-05,inf
fpga,3,5,2013,1e-08,inf
fpga,3,10,2013,1000.0,2.06666666667
fpga,3,10,2013,10,25926.9333333
fpga,3,10,2013,0.1,313150.866667
fpga,3,10,2013,0.001,inf
fpga,3,10,2013,1e-05,inf
fpga,3,10,2013,1e-08,inf
fpga,3,20,2013,1000.0,17.6
fpga,3,20,2013,10,97507.2
fpga,3,20,2013,0.1,4863849.0
fpga,3,20,2013,0.001,inf
fpga,3,20,2013,1e-05,inf
fpga,3,20,2013,1e-08,inf
fpga,4,2,2013,1000.0,1.06666666667
fpga,4,2,2013,10,315.066666667
fpga,4,2,2013,0.1,9034.93333333
fpga,4,2,2013,0.001,84795.0
fpga,4,2,2013,1e-05,inf
fpga,4,2,2013,1e-08,inf
fpga,4,5,2013,1000.0,1.8
fpga,4,5,2013,10,5855.86666667
fpga,4,5,2013,0.1,98363.0
fpga,4,5,2013,0.001,inf
fpga,4,5,2013,1e-05,inf
fpga,4,5,2013,1e-08,inf
fpga,4,10,2013,1000.0,2.46666666667
fpga,4,10,2013,10,33169.7333333
fpga,4,10,2013,0.1,964664.857143
fpga,4,10,2013,0.001,inf
fpga,4,10,2013,1e-05,inf
fpga,4,10,2013,1e-08,inf
fpga,4,20,2013,1000.0,181.266666667
fpga,4,20,2013,10,138918.0
fpga,4,20,2013,0.1,inf
fpga,4,20,2013,0.001,inf
fpga,4,20,2013,1e-05,inf
fpga,4,20,2013,1e-08,inf
fpga,5,2,2013,1000.0,1.0
fpga,5,2,2013,10,19.9333333333
fpga,5,2,2013,0.1,372.466666667
fpga,5,2,2013,0.001,372.466666667
fpga,5,2,2013,1e-05,372.466666667
fpga,5,2,2013,1e-08,372.466666667
fpga,5,5,2013,1000.0,1.0
fpga,5,5,2013,10,1155.06666667
fpga,5,5,2013,0.1,2637.33333333
fpga,5,5,2013,0.001,2637.33333333
fpga,5,5,2013,1e-05,2637.33333333
fpga,5,5,2013,1e-08,2637.33333333
fpga,5,10,2013,1000.0,1.0
fpga,5,10,2013,10,4438.33333333
fpga,5,10,2013,0.1,7707.66666667
fpga,5,10,2013,0.001,7786.46666667
fpga,5,10,2013,1e-05,7786.46666667
fpga,5,10,2013,1e-08,7786.46666667
fpga,5,20,2013,1000.0,1.0
fpga,5,20,2013,10,14080.4
fpga,5,20,2013,0.1,19569.1333333
fpga,5,20,2013,0.001,19744.4666667
fpga,5,20,2013,1e-05,19744.4666667
fpga,5,20,2013,1e-08,19744.4666667
fpga,6,2,2013,1000.0,3.06666666667
fpga,6,2,2013,10,43.0
fpga,6,2,2013,0.1,3183.8
fpga,6,2,2013,0.001,104401.888889
fpga,6,2,2013,1e-05,inf
fpga,6,2,2013,1e-08,inf
fpga,6,5,2013,1000.0,235.066666667
fpga,6,5,2013,10,3339.6
fpga,6,5,2013,0.1,271012.6
fpga,6,5,2013,0.001,inf
fpga,6,5,2013,1e-05,inf
fpga,6,5,2013,1e-08,inf
fpga,6,10,2013,1000.0,1450.2
fpga,6,10,2013,10,43935.1333333
fpga,6,10,2013,0.1,inf
fpga,6,10,2013,0.001,inf
fpga,6,10,2013,1e-05,inf
fpga,6,10,2013,1e-08,inf
fpga,6,20,2013,1000.0,7055.0
fpga,6,20,2013,10,1569381.85714
fpga,6,20,2013,0.1,inf
fpga,6,20,2013,0.001,inf
fpga,6,20,2013,1e-05,inf
fpga,6,20,2013,1e-08,inf
fpga,7,2,2013,1000.0,1.26666666667
fpga,7,2,2013,10,20.4
fpga,7,2,2013,0.1,1127.26666667
fpga,7,2,2013,0.001,16202.8666667
fpga,7,2,2013,1e-05,16202.8666667
fpga,7,2,2013,1e-08,80454.8
fpga,7,5,2013,1000.0,1.33333333333
fpga,7,5,2013,10,947.733333333
fpga,7,5,2013,0.1,311910.875
fpga,7,5,2013,0.001,3595507.0
fpga,7,5,2013,1e-05,3595507.0
fpga,7,5,2013,1e-08,3596105.0
fpga,7,10,2013,1000.0,3.06666666667
fpga,7,10,2013,10,60095.6
fpga,7,10,2013,0.1,inf
fpga,7,10,2013,0.001,inf
fpga,7,10,2013,1e-05,inf
fpga,7,10,2013,1e-08,inf
fpga,7,20,2013,1000.0,13.6666666667
fpga,7,20,2013,10,6827265.0
fpga,7,20,2013,0.1,inf
fpga,7,20,2013,0.001,inf
fpga,7,20,2013,1e-05,inf
fpga,7,20,2013,1e-08,inf
fpga,8,2,2013,1000.0,4.73333333333
fpga,8,2,2013,10,30.9333333333
fpga,8,2,2013,0.1,2121.93333333
fpga,8,2,2013,0.001,104758.666667
fpga,8,2,2013,1e-05,inf
fpga,8,2,2013,1e-08,inf
fpga,8,5,2013,1000.0,213.533333333
fpga,8,5,2013,10,8295.66666667
fpga,8,5,2013,0.1,inf
fpga,8,5,2013,0.001,inf
fpga,8,5,2013,1e-05,inf
fpga,8,5,2013,1e-08,inf
fpga,8,10,2013,1000.0,3790.0
fpga,8,10,2013,10,84388.0
fpga,8,10,2013,0.1,inf
fpga,8,10,2013,0.001,inf
fpga,8,10,2013,1e-05,inf
fpga,8,10,2013,1e-08,inf
fpga,8,20,2013,1000.0,13429.2666667
fpga,8,20,2013,10,4576227.0
fpga,8,20,2013,0.1,inf
fpga,8,20,2013,0.001,inf
fpga,8,20,2013,1e-05,inf
fpga,8,20,2013,1e-08,inf
fpga,9,2,2013,1000.0,3.33333333333
fpga,9,2,2013,10,58.8666666667
fpga,9,2,2013,0.1,2584.6
fpga,9,2,2013,0.001,185652.333333
fpga,9,2,2013,1e-05,inf
fpga,9,2,2013,1e-08,inf
fpga,9,5,2013,1000.0,163.066666667
fpga,9,5,2013,10,10887.2666667
fpga,9,5,2013,0.1,3627321.0
fpga,9,5,2013,0.001,inf
fpga,9,5,2013,1e-05,inf
fpga,9,5,2013,1e-08,inf
fpga,9,10,2013,1000.0,3726.66666667
fpga,9,10,2013,10,107953.357143
fpga,9,10,2013,0.1,inf
fpga,9,10,2013,0.001,inf
fpga,9,10,2013,1e-05,inf
fpga,9,10,2013,1e-08,inf
fpga,9,20,2013,1000.0,15778.2
fpga,9,20,2013,10,inf
fpga,9,20,2013,0.1,inf
fpga,9,20,2013,0.001,inf
fpga,9,20,2013,1e-05,inf
fpga,9,20,2013,1e-08,inf
fpga,10,2,2013,1000.0,187.8
fpga,10,2,2013,10,9271.8
fpga,10,2,2013,0.1,1412084.0
fpga,10,2,2013,0.001,inf
fpga,10,2,2013,1e-05,inf
fpga,10,2,2013,1e-08,inf
fpga,10,5,2013,1000.0,35066.4
fpga,10,5,2013,10,inf
fpga,10,5,2013,0.1,inf
fpga,10,5,2013,0.001,inf
fpga,10,5,2013,1e-05,inf
fpga,10,5,2013,1e-08,inf
fpga,10,10,2013,1000.0,7113204.0
fpga,10,10,2013,10,inf
fpga,10,10,2013,0.1,inf
fpga,10,10,2013,0.001,inf
fpga,10,10,2013,1e-05,inf
fpga,10,10,2013,1e-08,inf
fpga,10,20,2013,1000.0,inf
fpga,10,20,2013,10,inf
fpga,10,20,2013,0.1,inf
fpga,10,20,2013,0.001,inf
fpga,10,20,2013,1e-05,inf
fpga,10,20,2013,1e-08,inf
fpga,11,2,2013,1000.0,205.933333333
fpga,11,2,2013,10,3048.13333333
fpga,11,2,2013,0.1,305623.5
fpga,11,2,2013,0.001,inf
fpga,11,2,2013,1e-05,inf
fpga,11,2,2013,1e-08,inf
fpga,11,5,2013,1000.0,163.333333333
fpga,11,5,2013,10,399114.428571
fpga,11,5,2013,0.1,inf
fpga,11,5,2013,0.001,inf
fpga,11,5,2013,1e-05,inf
fpga,11,5,2013,1e-08,inf
fpga,11,10,2013,1000.0,143.266666667
fpga,11,10,2013,10,inf
fpga,11,10,2013,0.1,inf
fpga,11,10,2013,0.001,inf
fpga,11,10,2013,1e-05,inf
fpga,11,10,2013,1e-08,inf
fpga,11,20,2013,1000.0,235.533333333
fpga,11,20,2013,10,inf
fpga,11,20,2013,0.1,inf
fpga,11,20,2013,0.001,inf
fpga,11,20,2013,1e-05,inf
fpga,11,20,2013,1e-08,inf
fpga,12,2,2013,1000.0,239.6
fpga,12,2,2013,10,3116.06666667
fpga,12,2,2013,0.1,98553.8888889
fpga,12,2,2013,0.001,476062.333333
fpga,12,2,2013,1e-05,inf
fpga,12,2,2013,1e-08,inf
fpga,12,5,2013,1000.0,27129.2
fpga,12,5,2013,10,412422.75
fpga,12,5,2013,0.1,inf
fpga,12,5,2013,0.001,inf
fpga,12,5,2013,1e-05,inf
fpga,12,5,2013,1e-08,inf
fpga,12,10,2013,1000.0,200951.714286
fpga,12,10,2013,10,inf
fpga,12,10,2013,0.1,inf
fpga,12,10,2013,0.001,inf
fpga,12,10,2013,1e-05,inf
fpga,12,10,2013,1e-08,inf
fpga,12,20,2013,1000.0,489095.266667
fpga,12,20,2013,10,inf
fpga,12,20,2013,0.1,inf
fpga,12,20,2013,0.001,inf
fpga,12,20,2013,1e-05,inf
fpga,12,20,2013,1e-08,inf
fpga,13,2,2013,1000.0,1.73333333333
fpga,13,2,2013,10,535.866666667
fpga,13,2,2013,0.1,168185.142857
fpga,13,2,2013,0.001,inf
fpga,13,2,2013,1e-05,inf
fpga,13,2,2013,1e-08,inf
fpga,13,5,2013,1000.0,4.4
fpga,13,5,2013,10,1061220.33333
fpga,13,5,2013,0.1,inf
fpga,13,5,2013,0.001,inf
fpga,13,5,2013,1e-05,inf
fpga,13,5,2013,1e-08,inf
fpga,13,10,2013,1000.0,277.4
fpga,13,10,2013,10,1203234.0
fpga,13,10,2013,0.1,inf
fpga,13,10,2013,0.001,inf
fpga,13,10,2013,1e-05,inf
fpga,13,10,2013,1e-08,inf
fpga,13,20,2013,1000.0,5052.66666667
fpga,13,20,2013,10,3349823.75
fpga,13,20,2013,0.1,inf
fpga,13,20,2013,0.001,inf
fpga,13,20,2013,1e-05,inf
fpga,13,20,2013,1e-08,inf
fpga,14,2,2013,1000.0,1.0
fpga,14,2,2013,10,1.66666666667
fpga,14,2,2013,0.1,539.8
fpga,14,2,2013,0.001,38848.0
fpga,14,2,2013,1e-05,inf
fpga,14,2,2013,1e-08,inf
fpga,14,5,2013,1000.0,1.0
fpga,14,5,2013,10,19.0
fpga,14,5,2013,0.1,6790.33333333
fpga,14,5,2013,0.001,inf
fpga,14,5,2013,1e-05,inf
fpga,14,5,2013,1e-08,inf
fpga,14,10,2013,1000.0,1.0
fpga,14,10,2013,10,858.6
fpga,14,10,2013,0.1,22136.2666667
fpga,14,10,2013,0.001,inf
fpga,14,10,2013,1e-05,inf
fpga,14,10,2013,1e-08,inf
fpga,14,20,2013,1000.0,1.06666666667
fpga,14,20,2013,10,7525.46666667
fpga,14,20,2013,0.1,78335.6
fpga,14,20,2013,0.001,inf
fpga,14,20,2013,1e-05,inf
fpga,14,20,2013,1e-08,inf
fpga,15,2,2013,1000.0,1.2
fpga,15,2,2013,10,101.133333333
fpga,15,2,2013,0.1,43660.5384615
fpga,15,2,2013,0.001,675414.0
fpga,15,2,2013,1e-05,inf
fpga,15,2,2013,1e-08,inf
fpga,15,5,2013,1000.0,1.0
fpga,15,5,2013,10,170893.727273
fpga,15,5,2013,0.1,inf
fpga,15,5,2013,0.001,inf
fpga,15,5,2013,1e-05,inf
fpga,15,5,2013,1e-08,inf
fpga,15,10,2013,1000.0,1.26666666667
fpga,15,10,2013,10,inf
fpga,15,10,2013,0.1,inf
fpga,15,10,2013,0.001,inf
fpga,15,10,2013,1e-05,inf
fpga,15,10,2013,1e-08,inf
fpga,15,20,2013,1000.0,17.0666666667
fpga,15,20,2013,10,inf
fpga,15,20,2013,0.1,inf
fpga,15,20,2013,0.001,inf
fpga,15,20,2013,1e-05,inf
fpga,15,20,2013,1e-08,inf
fpga,16,2,2013,1000.0,1.0
fpga,16,2,2013,10,24.0666666667
fpga,16,2,2013,0.1,4315.26666667
fpga,16,2,2013,0.001,225791.8
fpga,16,2,2013,1e-05,1455680.0
fpga,16,2,2013,1e-08,inf
fpga,16,5,2013,1000.0,1.0
fpga,16,5,2013,10,308.666666667
fpga,16,5,2013,0.1,1705500.0
fpga,16,5,2013,0.001,inf
fpga,16,5,2013,1e-05,inf
fpga,16,5,2013,1e-08,inf
fpga,16,10,2013,1000.0,1.0
fpga,16,10,2013,10,5573.73333333
fpga,16,10,2013,0.1,inf
fpga,16,10,2013,0.001,inf
fpga,16,10,2013,1e-05,inf
fpga,16,10,2013,1e-08,inf
fpga,16,20,2013,1000.0,1.0
fpga,16,20,2013,10,406896.25
fpga,16,20,2013,0.1,inf
fpga,16,20,2013,0.001,inf
fpga,16,20,2013,1e-05,inf
fpga,16,20,2013,1e-08,inf
fpga,17,2,2013,1000.0,1.0
fpga,17,2,2013,10,5.13333333333
fpga,17,2,2013,0.1,6688.73333333
fpga,17,2,2013,0.001,707817.5
fpga,17,2,2013,1e-05,inf
fpga,17,2,2013,1e-08,inf
fpga,17,5,2013,1000.0,1.0
fpga,17,5,2013,10,19.0
fpga,17,5,2013,0.1,751337.25
fpga,17,5,2013,0.001,inf
fpga,17,5,2013,1e-05,inf
fpga,17,5,2013,1e-08,inf
fpga,17,10,2013,1000.0,1.0
fpga,17,10,2013,10,104.866666667
fpga,17,10,2013,0.1,inf
fpga,17,10,2013,0.001,inf
fpga,17,10,2013,1e-05,inf
fpga,17,10,2013,1e-08,inf
fpga,17,20,2013,1000.0,1.0
fpga,17,20,2013,10,1576.66666667
fpga,17,20,2013,0.1,inf
fpga,17,20,2013,0.001,inf
fpga,17,20,2013,1e-05,inf
fpga,17,20,2013,1e-08,inf
fpga,18,2,2013,1000.0,1.2
fpga,18,2,2013,10,54.4666666667
fpga,18,2,2013,0.1,78317.9090909
fpga,18,2,2013,0.001,1460838.0
fpga,18,2,2013,1e-05,inf
fpga,18,2,2013,1e-08,inf
fpga,18,5,2013,1000.0,1.06666666667
fpga,18,5,2013,10,1614.73333333
fpga,18,5,2013,0.1,3655373.0
fpga,18,5,2013,0.001,inf
fpga,18,5,2013,1e-05,inf
fpga,18,5,2013,1e-08,inf
fpga,18,10,2013,1000.0,1.0
fpga,18,10,2013,10,14114.5333333
fpga,18,10,2013,0.1,inf
fpga,18,10,2013,0.001,inf
fpga,18,10,2013,1e-05,inf
fpga,18,10,2013,1e-08,inf
fpga,18,20,2013,1000.0,1.0
fpga,18,20,2013,10,6717163.0
fpga,18,20,2013,0.1,inf
fpga,18,20,2013,0.001,inf
fpga,18,20,2013,1e-05,inf
fpga,18,20,2013,1e-08,inf
fpga,19,2,2013,1000.0,1.0
fpga,19,2,2013,10,3.93333333333
fpga,19,2,2013,0.1,570.066666667
fpga,19,2,2013,0.001,11143.2
fpga,19,2,2013,1e-05,146311.0
fpga,19,2,2013,1e-08,inf
fpga,19,5,2013,1000.0,1.0
fpga,19,5,2013,10,39.1333333333
fpga,19,5,2013,0.1,3664656.0
fpga,19,5,2013,0.001,inf
fpga,19,5,2013,1e-05,inf
fpga,19,5,2013,1e-08,inf
fpga,19,10,2013,1000.0,1.0
fpga,19,10,2013,10,683.466666667
fpga,19,10,2013,0.1,inf
fpga,19,10,2013,0.001,inf
fpga,19,10,2013,1e-05,inf
fpga,19,10,2013,1e-08,inf
fpga,19,20,2013,1000.0,1.0
fpga,19,20,2013,10,4257.6
fpga,19,20,2013,0.1,inf
fpga,19,20,2013,0.001,inf
fpga,19,20,2013,1e-05,inf
fpga,19,20,2013,1e-08,inf
fpga,20,2,2013,1000.0,6.53333333333
fpga,20,2,2013,10,10.6666666667
fpga,20,2,2013,0.1,13461.2666667
fpga,20,2,2013,0.001,206975.333333
fpga,20,2,2013,1e-05,inf
fpga,20,2,2013,1e-08,inf
fpga,20,5,2013,1000.0,29.2666666667
fpga,20,5,2013,10,650.266666667
fpga,20,5,2013,0.1,542236.2
fpga,20,5,2013,0.001,3713775.0
fpga,20,5,2013,1e-05,inf
fpga,20,5,2013,1e-08,inf
fpga,20,10,2013,1000.0,1929.33333333
fpga,20,10,2013,10,4004.13333333
fpga,20,10,2013,0.1,7062672.0
fpga,20,10,2013,0.001,inf
fpga,20,10,2013,1e-05,inf
fpga,20,10,2013,1e-08,inf
fpga,20,20,2013,1000.0,6919.06666667
fpga,20,20,2013,10,12516.0666667
fpga,20,20,2013,0.1,inf
fpga,20,20,2013,0.001,inf
fpga,20,20,2013,1e-05,inf
fpga,20,20,2013,1e-08,inf
fpga,21,2,2013,1000.0,1.0
fpga,21,2,2013,10,1.86666666667
fpga,21,2,2013,0.1,339.866666667
fpga,21,2,2013,0.001,2059.6
fpga,21,2,2013,1e-05,14796.1333333
fpga,21,2,2013,1e-08,102590.666667
fpga,21,5,2013,1000.0,1.0
fpga,21,5,2013,10,131.4
fpga,21,5,2013,0.1,407803.666667
fpga,21,5,2013,0.001,717790.5
fpga,21,5,2013,1e-05,1117905.66667
fpga,21,5,2013,1e-08,inf
fpga,21,10,2013,1000.0,1.0
fpga,21,10,2013,10,43322.7857143
fpga,21,10,2013,0.1,2156387.66667
fpga,21,10,2013,0.001,7196276.0
fpga,21,10,2013,1e-05,inf
fpga,21,10,2013,1e-08,inf
fpga,21,20,2013,1000.0,1.0
fpga,21,20,2013,10,715822.888889
fpga,21,20,2013,0.1,inf
fpga,21,20,2013,0.001,inf
fpga,21,20,2013,1e-05,inf
fpga,21,20,2013,1e-08,inf
fpga,22,2,2013,1000.0,1.0
fpga,22,2,2013,10,4.6
fpga,22,2,2013,0.1,474.333333333
fpga,22,2,2013,0.001,5286.13333333
fpga,22,2,2013,1e-05,22214.5333333
fpga,22,2,2013,1e-08,259227.2
fpga,22,5,2013,1000.0,1.0
fpga,22,5,2013,10,388.266666667
fpga,22,5,2013,0.1,510281.8
fpga,22,5,2013,0.001,1693508.0
fpga,22,5,2013,1e-05,inf
fpga,22,5,2013,1e-08,inf
fpga,22,10,2013,1000.0,1.0
fpga,22,10,2013,10,66103.6428571
fpga,22,10,2013,0.1,7079519.0
fpga,22,10,2013,0.001,inf
fpga,22,10,2013,1e-05,inf
fpga,22,10,2013,1e-08,inf
fpga,22,20,2013,1000.0,1.0
fpga,22,20,2013,10,1515631.0
fpga,22,20,2013,0.1,inf
fpga,22,20,2013,0.001,inf
fpga,22,20,2013,1e-05,inf
fpga,22,20,2013,1e-08,inf
fpga,23,2,2013,1000.0,1.0
fpga,23,2,2013,10,19.3333333333
fpga,23,2,2013,0.1,180746.166667
fpga,23,2,2013,0.001,inf
fpga,23,2,2013,1e-05,inf
fpga,23,2,2013,1e-08,inf
fpga,23,5,2013,1000.0,1.0
fpga,23,5,2013,10,8.93333333333
fpga,23,5,2013,0.1,inf
fpga,23,5,2013,0.001,inf
fpga,23,5,2013,1e-05,inf
fpga,23,5,2013,1e-08,inf
fpga,23,10,2013,1000.0,1.0
fpga,23,10,2013,10,4.13333333333
fpga,23,10,2013,0.1,inf
fpga,23,10,2013,0.001,inf
fpga,23,10,2013,1e-05,inf
fpga,23,10,2013,1e-08,inf
fpga,23,20,2013,1000.0,1.0
fpga,23,20,2013,10,6.93333333333
fpga,23,20,2013,0.1,inf
fpga,23,20,2013,0.001,inf
fpga,23,20,2013,1e-05,inf
fpga,23,20,2013,1e-08,inf
fpga,24,2,2013,1000.0,1.0
fpga,24,2,2013,10,39.4666666667
fpga,24,2,2013,0.1,670269.5
fpga,24,2,2013,0.001,inf
fpga,24,2,2013,1e-05,inf
fpga,24,2,2013,1e-08,inf
fpga,24,5,2013,1000.0,1.0
fpga,24,5,2013,10,150897.818182
fpga,24,5,2013,0.1,inf
fpga,24,5,2013,0.001,inf
fpga,24,5,2013,1e-05,inf
fpga,24,5,2013,1e-08,inf
fpga,24,10,2013,1000.0,1.0
fpga,24,10,2013,10,inf
fpga,24,10,2013,0.1,inf
fpga,24,10,2013,0.001,inf
fpga,24,10,2013,1e-05,inf
fpga,24,10,2013,1e-08,inf
fpga,24,20,2013,1000.0,1.0
fpga,24,20,2013,10,inf
fpga,24,20,2013,0.1,inf
fpga,24,20,2013,0.001,inf
fpga,24,20,2013,1e-05,inf
fpga,24,20,2013,1e-08,inf
fpga,1,2,2013,1000.0,1.0
fpga,1,2,2013,10,3.13333333333
fpga,1,2,2013,0.1,171.933333333
fpga,1,2,2013,0.001,1288.2
